"Tables Départements et académies","Tables Effectifs scolarisés (1)","Tables Évolution 2016/2015 (%)","Tables Effectifs d’habitants","Tables Taux de scolari- sation (%)","title","doc_id","type","uploaded_from","doc_meta_data","folder_name","folder_id","created_at_iso","modified_at_iso","status","review_url","user_doc_id"
"Savoie","90 235","-0,1","433 200","20,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Haute-Savoie","167 252","1,0","818 555","20,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Grenoble","740 530","0,6","3 360 480","22,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Ain","131 560","1,1","643 616","20,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Loire","175 958","1,2","763 493","23,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Rhône","515 416","1,6","1 865 779","27,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Lyon","822 934","1,4","3 272 888","25,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Auvergne-Rhône-Alpes","1 839 346","0,9","7 999 725","23,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Doubs","130 616","0,5","540 839","24,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Jura","51 228","-0,9","259 854","19,7","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Haute-Saône","44 897","-1,3","235 681","19,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Territoire de Belfort","33 002","-0,7","144 431","22,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Besançon","259 743","-0,2","1 180 805","22,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Côte-d’Or","127 219","0,7","536 521","23,7","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Nièvre","36 590","-0,6","208 511","17,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Saône-et-Loire","101 953","-0,5","554 662","18,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Yonne","63 919","-0,9","339 817","18,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Dijon","329 681","-0,1","1 639 511","20,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Bourgogne-Franche-Comté","589 424","-0,2","2 820 316","20,9","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Côtes-d’Armor","118 439","-0,1","599 180","19,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Finistère","195 383","0,0","910 596","21,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Ille-et-Vilaine","283 588","1,2","1 064 948","26,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Morbihan","155 294","0,2","751 592","20,7","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Rennes","752 704","0,5","3 326 316","22,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Bretagne","752 704","0,5","3 326 316","22,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Cher","54 858","-0,8","306 557","17,9","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Eure-et-Loir","90 387","0,1","435 008","20,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Indre","38 373","-1,3","220 940","17,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Indre-et-Loire","141 450","0,7","610 166","23,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Loir-et-Cher","63 933","-0,7","333 468","19,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Loiret","157 592","1,6","680 754","23,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Orléans-Tours","546 593","0,4","2 586 893","21,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Centre-Val de Loire","546 593","0,4","2 586 893","21,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Corse-du-Sud","23 875","0,5","157 394","15,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Haute-Corse","30 904","1,2","176 865","17,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Corse","54 779","0,9","334 259","16,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Corse","54 779","0,9","334 259","16,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Meurthe-et-Moselle","183 762","1,0","734 608","25,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Meuse","34 823","-1,3","188 485","18,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Moselle","211 663","0,3","1 041 620","20,3","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Vosges","71 578","-1,2","367 640","19,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Nancy-Metz","501 826","0,2","2 332 353","21,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Ardennes","53 585","-1,3","273 948","19,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Aube","66 793","0,3","311 108","21,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Marne","138 588","0,6","574 194","24,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Haute-Marne","31 978","-0,9","176 796","18,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Reims","290 944","0,0","1 336 046","21,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Bas-Rhin","266 102","1,1","1 125 161","23,7","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Haut-Rhin","153 831","0,1","767 179","20,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Strasbourg","419 933","0,8","1 892 340","22,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Grand Est","1 212 703","0,4","5 560 739","21,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Aisne","112 808","0,4","536 017","21,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Oise","182 172","0,2","828 656","22,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Somme","138 606","-0,2","571 815","24,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Amiens","433 586","0,1","1 936 488","22,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Nord","684 653","1,1","2 618 204","26,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Pas-de-Calais","331 540","-0,1","1 477 147","22,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Lille","1 016 193","0,7","4 095 351","24,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Hauts-de-France","1 449 779","0,5","6 031 839","24,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Seine-et-Marne","332 994","0,9","1 414 884","23,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Seine-Saint-Denis","401 224","1,7","1 634 151","24,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Val-de-Marne","318 773","1,7","1 395 666","22,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Créteil","1 052 991","1,5","4 444 701","23,7","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Paris","653 660","0,0","2 195 745","29,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Yvelines","348 724","1,5","1 437 723","24,3","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Essonne","314 998","1,6","1 305 362","24,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Hauts-de-Seine","378 114","0,1","1 615 641","23,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Val-d’Oise","306 622","1,6","1 238 204","24,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Versailles","1 348 458","1,2","5 596 930","24,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Île-de-France","3 055 109","1,0","12 237 376","25,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Calvados","163 531","0,6","696 573","23,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Manche","94 457","-0,7","498 340","19,0","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Orne","55 067","-0,8","284 458","19,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Caen","313 055","-0,1","1 479 371","21,2","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Eure","125 605","-0,1","608 804","20,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Seine-Maritime","301 476","0,2","1 260 200","23,9","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Rouen","427 081","0,1","1 869 004","22,9","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Normandie","740 136","0,1","3 348 375","22,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Dordogne","68 045","-0,8","413 968","16,4","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Gironde","375 920","1,7","1 592 986","23,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Landes","71 772","0,1","409 554","17,5","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Lot-et-Garonne","62 018","0,0","333 897","18,6","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Pyrénées-Atlantiques","136 078","0,9","675 368","20,1","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
"Bordeaux","713 833","1,0","3 425 773","20,8","depp-2018-RERS-web_1075287-19.pdf","26713a7227e5443d9c7cfdf95ec3ecc1","table_vision","api","","","","2025-03-06T10:49:03+00:00","2025-03-06T10:49:31+00:00","reviewing","https://app.docsumo.com/review-document/26713a7227e5443d9c7cfdf95ec3ecc1",""
